LandisData "Climate Data" 

ClimateTable 

>>Eco	Time	Month	AvgMinT	AvgMaxT	StdDevT	AvgPpt	StdDev	PAR
eco1	1927	8	22.37	80.72	6.96	7.27	7.86	0.0

eco1	1927	9	19.63	37.43	4.6	7.52	8.34	0.0

eco1	1927	10	13.46	32.72	4.76	0.28	0.88	0.0

eco1	1927	11	-1.2	40.18	3.33	-10.75	-9.84	0.0

eco1	1927	12	-11.8	30.73	3.69	-23.55	-23.41	0.0

eco1	1928	1	-7.87	11.31	0.79	-20.67	-20.19	0.0

eco1	1928	2	-4.95	4.87	NaN	-17.59	-17.09	0.0

eco1	1928	3	1.58	19.17	4.08	-12.98	-12.81	0.0

eco1	1928	4	6.62	55.58	5.18	-6.18	-5.57	0.0

eco1	1928	5	20.38	19.29	4.86	3.6	4.37	0.0

eco1	1928	6	20.17	125.08	7.57	6.67	7.23	0.0

eco1	1928	7	24.45	148.51	8.13	11.17	11.79	0.0

eco1	1928	8	23.83	150.19	9.19	10.38	11.09	0.0

eco1	1928	9	16.29	101.87	7.2	4.47	5.48	0.0

eco1	1928	10	11.72	73.41	5.3	0.53	1.17	0.0

eco1	1928	11	4.45	9.39	2.47	-5.4	-4.81	0.0

eco1	1928	12	-3.09	18.74	2.24	-12.97	-11.94	0.0

eco1	1929	1	-14.66	28.68	2.73	-28.93	-28.28	0.0

eco1	1929	2	-8.99	4.61	NaN	-22.87	-22.67	0.0

eco1	1929	3	2.71	25.7	3.37	-9.04	-8.29	0.0

eco1	1929	4	11.04	22.62	4.2	-2.75	-2.07	0.0

eco1	1929	5	16.1	40.04	4.84	0.71	1.44	0.0

eco1	1929	6	22.73	70.26	5.67	6.7	7.45	0.0

eco1	1929	7	26.92	45.63	6.55	11.18	12.05	0.0

eco1	1929	8	25.34	51.96	6.38	9.76	10.52	0.0

eco1	1929	9	17.65	105.43	6.52	4.61	5.62	0.0

eco1	1929	10	13.08	45.58	5.74	0.46	0.71	0.0

eco1	1929	11	0.28	9.94	2.26	-10.33	-9.61	0.0

eco1	1929	12	-7.57	20.02	2.55	-17.92	-17.21	0.0

eco1	1930	1	-12.44	10.83	NaN	-26.23	-25.64	0.0

eco1	1930	2	-2.38	28.52	5	-14.87	-14.25	0.0

eco1	1930	3	1.9	9.46	3.12	-12.08	-11.59	0.0

eco1	1930	4	12.72	16.82	4.16	-2.64	-2.21	0.0

eco1	1930	5	17.51	101.32	7.62	3.43	4.24	0.0

eco1	1930	6	23.95	109.25	7.36	9.61	10.19	0.0

eco1	1930	7	26.53	72.07	5.96	11.28	12.3	0.0

eco1	1930	8	27.85	20.49	4.99	10.41	11.22	0.0

eco1	1930	9	19.8	113.37	6.43	4.59	5.76	0.0

eco1	1930	10	10.43	32.28	4.45	-0.15	0.43	0.0

eco1	1930	11	4.14	60.06	5.32	-7.34	-6.71	0.0

eco1	1930	12	-3.89	6.18	2.34	-14.38	-13.72	0.0

eco1	1931	1	-3.59	6.59	0.22	-15.23	-14.35	0.0

eco1	1931	2	1.36	3.93	1.67	-12.05	-11.41	0.0

eco1	1931	3	1.94	25.08	3.68	-9.79	-9.51	0.0

eco1	1931	4	13.76	18.52	3.31	-2.77	-2.13	0.0

eco1	1931	5	17.66	75.12	5.62	2.39	3.23	0.0

eco1	1931	6	24.57	118.21	7.99	10.29	11.31	0.0

eco1	1931	7	27.18	56.2	7.78	12.31	13.08	0.0

eco1	1931	8	23.88	75.13	6.3	10.05	10.83	0.0

eco1	1931	9	22.55	75.76	5.76	8.1	8.98	0.0

eco1	1931	10	15.87	62.19	5.73	2.98	3.42	0.0

eco1	1931	11	6.21	68.09	5.5	-4.17	-3.95	0.0

eco1	1931	12	-0.68	8.37	2.12	-10.09	-9.38	0.0

eco1	1932	1	-5.1	23.54	2.39	-16	-15.52	0.0

eco1	1932	2	-4.53	11.55	2.82	-19.61	-19.15	0.0

eco1	1932	3	-2.9	16.92	2.6	-16.5	-15.51	0.0

eco1	1932	4	10.67	40.29	5.68	-3.25	-2.47	0.0

eco1	1932	5	18.94	81.76	7.41	3.52	4.49	0.0

eco1	1932	6	25.25	70	6.73	10.05	10.98	0.0

eco1	1932	7	26.13	83.48	6.61	11.31	12.23	0.0

eco1	1932	8	25.69	100.48	6.74	10.51	11.34	0.0

eco1	1932	9	19.73	18.16	5.3	4.17	5.13	0.0

eco1	1932	10	9.83	50.55	4.91	-1.46	-0.98	0.0

eco1	1932	11	0.72	60.26	4.51	-10.59	-9.82	0.0

eco1	1932	12	-6.85	11.28	0.44	-19.48	-18.59	0.0

eco1	1933	1	-3.93	15.4	3.68	-18.01	-17.39	0.0

eco1	1933	2	-8.58	17.65	2.09	-23.34	-22.72	0.0

eco1	1933	3	0.17	14.99	5.05	-11.8	-11.29	0.0

eco1	1933	4	9.09	48.17	5.26	-3.59	-2.95	0.0

eco1	1933	5	18.33	69.71	7.41	3.84	4.84	0.0

eco1	1933	6	27.69	53.32	6.57	10.93	12.05	0.0

eco1	1933	7	27.26	74.03	5.35	11.92	12.62	0.0

eco1	1933	8	24.43	36.51	5.91	9.34	9.91	0.0

eco1	1933	9	21.48	85.84	5.63	7.24	8.07	0.0

eco1	1933	10	9.49	82.15	5.06	-2.8	-2.04	0.0

eco1	1933	11	-1.01	25.75	4.01	-10.78	-9.98	0.0

eco1	1933	12	-8.42	31.75	3.77	-21.85	-20.89	0.0

eco1	1934	1	-4.92	13.92	1.73	-17.54	-16.73	0.0

eco1	1934	2	-6.9	11.32	1.22	-21.6	-20.54	0.0

eco1	1934	3	-0.5	15.19	2.62	-15.04	-13.83	0.0

eco1	1934	4	8.7	21.27	4.74	-3.11	-2.24	0.0

eco1	1934	5	22.21	32.43	5.81	4.78	5.96	0.0

eco1	1934	6	23.4	82.19	8.82	8.84	9.81	0.0

eco1	1934	7	25.96	59.28	5.96	10.45	11.08	0.0

eco1	1934	8	22.26	51.37	5.78	7.68	8.79	0.0

eco1	1934	9	16.99	63.87	5.11	4.69	4.7	0.0

eco1	1934	10	13.79	69.21	6.12	1.53	1.78	0.0

eco1	1934	11	4.66	26.63	3	-4.97	-4.73	0.0

eco1	1934	12	-7.69	23.63	2.81	-19.97	-19.47	0.0

eco1	1935	1	-10.66	34.44	3.22	-24.53	-23.99	0.0

eco1	1935	2	-1.82	4.2	0.55	-15.03	-13.5	0.0

eco1	1935	3	0.87	42.47	4.35	-11.11	-10.11	0.0

eco1	1935	4	8.29	44.03	6.18	-4.17	-3.64	0.0

eco1	1935	5	16.1	46.91	5.61	0.9	2.05	0.0

eco1	1935	6	19.68	93.79	8.32	7.28	8	0.0

eco1	1935	7	27.66	151.32	8.97	14.06	15.14	0.0

eco1	1935	8	23.41	122.12	7.81	11.09	12.13	0.0

eco1	1935	9	17.63	45.59	4.72	3.68	4.83	0.0

eco1	1935	10	11.26	61.66	4.9	-0.69	-0.23	0.0

eco1	1935	11	-1.95	26.74	3.81	-11.54	-11.04	0.0

eco1	1935	12	-6.17	13.84	1.77	-16.27	-15.96	0.0

eco1	1936	1	-12.77	18.96	1.69	-25.52	-25.86	0.0

eco1	1936	2	-13.83	16.11	1.93	-29.05	-29.02	0.0

eco1	1936	3	0.09	36.53	3.58	-11.12	-10.26	0.0

eco1	1936	4	6.17	32.05	3.84	-6.84	-6.18	0.0

eco1	1936	5	19.82	74.24	5.92	4.32	5.81	0.0

eco1	1936	6	22.26	38.61	6.74	6.7	7.53	0.0

eco1	1936	7	29.87	30.17	5.11	12.68	13.64	0.0

eco1	1936	8	24.65	65.73	6.06	10.82	11.68	0.0

eco1	1936	9	20.59	47.88	5.7	6.31	7.21	0.0

eco1	1936	10	9.04	21.46	2.99	-3.57	-2.86	0.0

eco1	1936	11	-0.79	28.7	3.58	-11.21	-10.41	0.0

eco1	1936	12	-4.45	52.88	3.71	-16.89	-16.13	0.0

eco1	1937	1	-11.77	31.03	3.77	-27.33	-27.54	0.0

eco1	1937	2	-6.37	26.65	2.94	-21.13	-21.38	0.0

eco1	1937	3	0.28	5.88	2.01	-14.92	-14.67	0.0

eco1	1937	4	7.48	74.64	7.32	-3.07	-2.75	0.0

eco1	1937	5	18.97	94.41	7.76	3.56	4.61	0.0

eco1	1937	6	23.14	45.7	5.55	8	8.56	0.0

eco1	1937	7	26.5	87.89	9.47	11.68	12.56	0.0

eco1	1937	8	27	100.97	8.54	12.89	13.86	0.0

eco1	1937	9	19.28	94.5	5.52	5.47	6.41	0.0

eco1	1937	10	9.57	21.32	2.75	-1.76	-1.24	0.0

eco1	1937	11	0.96	24.92	2.76	-8.76	-8.31	0.0

eco1	1937	12	-6.43	17.03	2.47	-18.98	-18.56	0.0

eco1	1938	1	-9.32	17.31	1.79	-21.72	-21.05	0.0

eco1	1938	2	-3.12	13.08	2.31	-16.59	-16.46	0.0

eco1	1938	3	6.84	33.39	3.52	-7.99	-7.56	0.0

eco1	1938	4	10.88	89.62	6.69	-3.58	-2.97	0.0

eco1	1938	5	15.82	113.57	9.31	2.97	3.77	0.0

eco1	1938	6	22.87	61.92	6.33	8.83	9.7	0.0

eco1	1938	7	25.3	54.07	6.67	11.21	12.02	0.0

eco1	1938	8	26.51	60.91	6.38	11.89	13	0.0

eco1	1938	9	19.56	42.94	5.41	5.27	6.1	0.0

eco1	1938	10	15.28	14.17	3.88	2.02	2.4	0.0

eco1	1938	11	0.27	62.48	4.85	-9.45	-8.87	0.0

eco1	1938	12	-5.74	15.13	1.47	-16.75	-16.01	0.0

eco1	1939	1	-5.88	35.98	3.15	-18.52	-18.04	0.0

eco1	1939	2	-9.32	41.24	3.81	-25.25	-25.23	0.0

eco1	1939	3	0.44	20.17	3.18	-15.02	-14.71	0.0

eco1	1939	4	8.76	19.83	3.91	-5.22	-4.47	0.0

eco1	1939	5	19.99	62.68	4.85	3.82	4.98	0.0

eco1	1939	6	22.63	120.74	8.5	9.08	10.13	0.0

eco1	1939	7	27.09	41.12	5.65	11.96	12.74	0.0

eco1	1939	8	24.81	143.32	7.79	10.9	11.86	0.0

eco1	1939	9	19.82	34.74	5.95	5.88	6.81	0.0

eco1	1939	10	10.44	49.3	5.45	-0.8	-0.32	0.0

eco1	1939	11	6.03	1.89	2.22	-6.39	-6.19	0.0

eco1	1939	12	0.3	6.78	2.3	-10.8	-10.37	0.0

eco1	1940	1	-9.8	7.42	NaN	-22.54	-22.6	0.0

eco1	1940	2	-3.6	21.44	2.48	-16.32	-15.94	0.0

eco1	1940	3	-1.8	26.97	4.68	-14.6	-14.17	0.0

eco1	1940	4	9.1	82.59	7.14	-4.11	-3.6	0.0

eco1	1940	5	16.73	57.67	5.44	1.67	2.75	0.0

eco1	1940	6	21.96	61.59	6.59	7.17	8.33	0.0

eco1	1940	7	26.17	105.7	7.77	10.99	11.89	0.0

eco1	1940	8	22.41	55.99	5.61	10.6	11.59	0.0

eco1	1940	9	21.43	49.73	4.66	6.94	7.98	0.0

eco1	1940	10	13.42	59.18	6.17	2.12	3	0.0

eco1	1940	11	-0.76	64.91	5.26	-9.91	-9.17	0.0

eco1	1940	12	-4.17	5.47	1.35	-15.72	-14.67	0.0

eco1	1941	1	-7.25	27.98	2.63	-18.92	-18.35	0.0

eco1	1941	2	-5.74	10.25	NaN	-19.15	-18.98	0.0

eco1	1941	3	0.59	18.84	3.58	-12.61	-12.26	0.0

eco1	1941	4	13.47	63.4	6.17	1.05	1.93	0.0

eco1	1941	5	20.47	63.81	6.93	5.59	6.96	0.0

eco1	1941	6	23.02	99.39	8.52	9.71	10.9	0.0

eco1	1941	7	27.2	89.39	6.35	12.86	13.7	0.0

eco1	1941	8	23.54	139.84	8.67	10.55	11.59	0.0

eco1	1941	9	18.82	138.73	8.71	7.49	8.39	0.0

eco1	1941	10	12.75	60.79	4.6	0.62	1.54	0.0

eco1	1941	11	2.72	5.15	1.73	-6.5	-5.75	0.0

eco1	1941	12	-2.42	10.59	1.99	-13.2	-12.31	0.0

eco1	1942	1	-4.43	10.51	NaN	-17.33	-15.91	0.0

eco1	1942	2	-4.44	7.17	0.4	-18.25	-17.25	0.0

eco1	1942	3	3.82	38.84	4.92	-7.7	-6.75	0.0

eco1	1942	4	15.85	44.96	6.09	-0.56	0.22	0.0

eco1	1942	5	16.81	91.82	6.82	1.36	2.44	0.0

eco1	1942	6	21.59	95.03	7.41	8.38	9.38	0.0

eco1	1942	7	24.5	78.67	6.67	10.35	11.45	0.0

eco1	1942	8	24.11	121.3	10.95	10.72	11.85	0.0

eco1	1942	9	17.08	50.3	5.51	4.25	5.35	0.0

eco1	1942	10	13.6	41.51	4.65	-0.33	0.22	0.0

eco1	1942	11	2.22	20.59	2.7	-8.97	-8.56	0.0

eco1	1942	12	-8.59	23.04	2.16	-18.53	-18.21	0.0

eco1	1943	1	-11.5	21.65	1.13	-24.09	-23.43	0.0

eco1	1943	2	-3.71	17.62	3.01	-19.84	-19.47	0.0

eco1	1943	3	-1.96	21	3.51	-16.92	-16.14	0.0

eco1	1943	4	10.5	38.93	5.18	-4	-3.25	0.0

eco1	1943	5	16.86	97.22	8	2.05	2.94	0.0

eco1	1943	6	23.19	130.72	8.08	8.85	10.05	0.0

eco1	1943	7	28.02	81.98	6.74	12.58	13.37	0.0

eco1	1943	8	24.67	132.89	8.19	10.78	11.95	0.0

eco1	1943	9	17.79	66.6	3.99	3.7	4.88	0.0

eco1	1943	10	14.29	41.17	5.31	-0.27	-0.18	0.0

eco1	1943	11	-0.38	27.95	2.88	-9.39	-8.59	0.0

eco1	1943	12	-3.53	5.3	0.76	-16.27	-15.06	0.0

eco1	1944	1	-2.26	7.9	1.71	-13.89	-12.87	0.0

eco1	1944	2	-4.57	7.89	NaN	-19.77	-19	0.0

eco1	1944	3	-0.72	26.71	3.34	-12.71	-12.02	0.0

eco1	1944	4	10.54	20.09	4.59	-4.7	-4.63	0.0

eco1	1944	5	19.07	129.5	8.39	4.55	5.37	0.0

eco1	1944	6	23.21	212.97	9.4	8.89	9.82	0.0

eco1	1944	7	24.79	103.26	8.49	11.46	12.57	0.0

eco1	1944	8	24.32	142.87	9.77	10.8	11.82	0.0

eco1	1944	9	18.2	60.64	7.11	6.41	7.24	0.0

eco1	1944	10	14.65	8.19	3.73	-0.19	0.32	0.0

eco1	1944	11	3.21	52.24	5.12	-3.03	-2.74	0.0

eco1	1944	12	-5.86	8.89	NaN	-16.32	-15.3	0.0

eco1	1945	1	-9.2	18.61	2.08	-20.11	-19.25	0.0

eco1	1945	2	-4.29	25.36	2.63	-18.53	-18.37	0.0

eco1	1945	3	7.31	50.51	5.01	-6.93	-6.7	0.0

eco1	1945	4	8.49	69.97	6.19	-4.12	-3.15	0.0

eco1	1945	5	14.99	32.52	4.49	-0.64	0.73	0.0

eco1	1945	6	19.96	88.66	6.59	6.29	7.05	0.0

eco1	1945	7	24.11	106.68	6.72	10.58	11.52	0.0

eco1	1945	8	24.1	99.08	7.59	10.62	11.83	0.0

eco1	1945	9	17.22	99.91	7.51	4.79	6.04	0.0

eco1	1945	10	12.31	21.13	3.8	-1.91	-1.22	0.0

eco1	1945	11	-0.32	30.88	3.09	-8.21	-7.57	0.0

eco1	1945	12	-8.48	20.91	1.95	-18.25	-17.69	0.0

eco1	1946	1	-7.84	21.19	0.36	-19.98	-19.21	0.0

eco1	1946	2	-7.3	18.33	2.83	-21.44	-20.96	0.0

eco1	1946	3	8.09	36.76	5	-6.2	-5.68	0.0

eco1	1946	4	12.59	46.18	4.98	-1.62	-0.7	0.0

eco1	1946	5	16.65	74.57	6.62	1.49	2.37	0.0

eco1	1946	6	22.5	159.83	8.33	8.07	8.92	0.0

eco1	1946	7	25.86	57.5	6.33	11.43	12.51	0.0

eco1	1946	8	23.54	63.54	6.53	9.36	10.07	0.0

eco1	1946	9	18.31	106.31	7.37	5.01	5.78	0.0

eco1	1946	10	12.05	123.41	7.03	-0.17	0.27	0.0

eco1	1946	11	2.83	44.3	3.85	-9.05	-8.63	0.0

eco1	1946	12	-6.58	30.28	3.08	-17.57	-17.12	0.0

eco1	1947	1	-5.23	8.97	0.57	-19.27	-18.3	0.0

eco1	1947	2	-7.04	9.63	0.93	-21.49	-20.72	0.0

eco1	1947	3	0.48	13.21	2.35	-13.32	-12.84	0.0

eco1	1947	4	7.72	66.25	5.89	-4.49	-3.76	0.0

eco1	1947	5	15.2	50.37	5.59	0.75	1.57	0.0

eco1	1947	6	20.37	96.92	8.23	7.31	8.05	0.0

eco1	1947	7	26.94	45.5	5.98	11.76	12.59	0.0

eco1	1947	8	26.29	110.58	7.71	13.1	14.26	0.0

eco1	1947	9	18.14	140.12	7.37	5.17	6.02	0.0

eco1	1947	10	17.37	24.58	4.72	4.03	4.59	0.0

eco1	1947	11	-1.37	57.28	4.21	-10.2	-9.62	0.0

eco1	1947	12	-6.12	15.37	1.85	-16.83	-16.78	0.0

eco1	1948	1	-9.69	21.71	1.14	-24.46	-24.45	0.0

eco1	1948	2	-6.87	22.82	3.23	-22.54	-21.95	0.0

eco1	1948	3	0.65	33.86	3.44	-13.77	-13.16	0.0

eco1	1948	4	11.59	105.37	5.89	-2	-1.26	0.0

eco1	1948	5	18.74	23.7	4.71	1.55	2.76	0.0

eco1	1948	6	22.15	71.89	7.93	7.96	8.8	0.0

eco1	1948	7	25.62	108.95	8.03	11.05	12.07	0.0

eco1	1948	8	25.37	62.46	6.48	10.58	11.18	0.0

eco1	1948	9	22.6	13.28	5.14	6.49	7.22	0.0

eco1	1948	10	14.16	20.61	4.04	-0.41	0.16	0.0

eco1	1948	11	2.11	38.84	3.7	-6.61	-6.36	0.0

eco1	1948	12	-5.51	32.91	3.03	-18.17	-18.24	0.0

eco1	1949	1	-7.23	30.55	3.25	-19.64	-19.24	0.0

eco1	1949	2	-7.24	13.11	1.51	-22.77	-22.54	0.0

eco1	1949	3	-0.42	28.93	2.87	-13.98	-13.25	0.0

eco1	1949	4	13.15	16.53	3.36	-2.67	-2.19	0.0

eco1	1949	5	18.92	100.76	8.48	2.96	4.01	0.0

eco1	1949	6	24.4	98.18	7.83	9.55	10.66	0.0

eco1	1949	7	25.25	179.02	12.15	12.06	13.01	0.0

eco1	1949	8	25.52	66.58	6.83	11.75	12.84	0.0

eco1	1949	9	17.84	34.48	4.51	4.01	4.83	0.0

eco1	1949	10	12.76	116.9	6.57	0.18	1.31	0.0

eco1	1949	11	2.96	29.85	3.71	-6.17	-5.35	0.0

eco1	1949	12	-6.19	24.09	3.47	-18.38	-17.16	0.0

eco1	1950	1	-12.28	47.83	3.33	-27.04	-26.6	0.0

eco1	1950	2	-4.88	7.39	NaN	-20.39	-20.21	0.0

eco1	1950	3	-1.88	52.33	4.02	-16.36	-15.22	0.0

eco1	1950	4	3.75	85.17	5.22	-7.01	-6.07	0.0

eco1	1950	5	15.12	123.52	7.89	1.19	2.33	0.0

eco1	1950	6	22.67	91.8	8.29	7.46	8.81	0.0

eco1	1950	7	23.68	93.88	7.33	9.77	11.05	0.0

eco1	1950	8	21.78	48.87	6.04	7.11	8.38	0.0

eco1	1950	9	19.3	56.94	6.97	5.74	6.78	0.0

eco1	1950	10	12.96	62.95	5.77	1.03	1.71	0.0

eco1	1950	11	-0.17	28.05	3.73	-11.24	-10.2	0.0

eco1	1950	12	-8.79	23.98	1.87	-21.27	-20.58	0.0

eco1	1951	1	-9.1	11.08	0.95	-23.7	-22.98	0.0

eco1	1951	2	-5.15	40.82	2.72	-17.54	-17.49	0.0

eco1	1951	3	-1.57	40.69	4.74	-14.53	-14.11	0.0

eco1	1951	4	8.53	45.94	4.66	-3.48	-3.02	0.0

eco1	1951	5	20.46	58.69	6.6	4.36	5.58	0.0

eco1	1951	6	21.07	102.15	6.91	7.51	8.38	0.0

eco1	1951	7	24.87	73.97	6.62	10.41	11.6	0.0

eco1	1951	8	20.71	146.02	9.02	9.15	10.41	0.0

eco1	1951	9	15.6	121.1	6.54	4.14	5.18	0.0

eco1	1951	10	10.43	81.78	5.7	-0.44	0.39	0.0

eco1	1951	11	-1.5	24.31	3.98	-12.02	-11.12	0.0

eco1	1951	12	-7.78	31.07	5.32	-18.95	-18.11	0.0

eco1	1952	1	-7.93	17.53	2.43	-22.71	-22.29	0.0

eco1	1952	2	-1.65	2.79	0.94	-14.25	-13.51	0.0

eco1	1952	3	-0.16	31.4	3.18	-13	-12.58	0.0

eco1	1952	4	14.96	27.46	3.99	-2.01	-1.33	0.0

eco1	1952	5	19.19	17.26	4.52	2.39	3.34	0.0

eco1	1952	6	23.94	125.56	8.03	9.62	10.71	0.0

eco1	1952	7	25.38	171.73	9.72	11.47	12.56	0.0

eco1	1952	8	23.38	116.68	7.5	9.63	10.66	0.0

eco1	1952	9	19.36	16.57	4.18	5.88	6.89	0.0

eco1	1952	10	10.48	7.3	2.87	-3.71	-2.91	0.0

eco1	1952	11	3.28	25.24	4.22	-6.97	-6.35	0.0

eco1	1952	12	-3.01	5.03	1.62	-12.02	-11.35	0.0

eco1	1953	1	-6.69	26.76	2.66	-18.96	-18.29	0.0

eco1	1953	2	-4.68	11.87	1.72	-18.68	-18.33	0.0

eco1	1953	3	1.83	31.82	3.86	-10.1	-9.44	0.0

eco1	1953	4	8.12	47.43	5.88	-3.91	-3.01	0.0

eco1	1953	5	17.67	130.8	8.18	2.25	3.32	0.0

eco1	1953	6	23.12	124.57	8.91	9.24	10.74	0.0

eco1	1953	7	25.06	160.03	8.02	11.06	12.2	0.0

eco1	1953	8	25.45	149.7	8.58	11.91	12.99	0.0

eco1	1953	9	18.34	81.21	6.35	5.96	6.8	0.0

eco1	1953	10	17.04	15.43	4.45	2.17	2.95	0.0

eco1	1953	11	5.37	39.7	4.09	-5.48	-4.65	0.0

eco1	1953	12	-4.75	27.15	3.46	-16.89	-16.12	0.0

eco1	1954	1	-10.55	33.66	2.72	-24.08	-23.83	0.0

eco1	1954	2	1.51	22.1	3.75	-12.22	-11.23	0.0

eco1	1954	3	0.27	36.32	2.87	-14.15	-12.91	0.0

eco1	1954	4	9.25	74.2	5.36	-4.1	-3.13	0.0

eco1	1954	5	13.6	97.9	6.16	1.16	2.23	0.0

eco1	1954	6	23.32	69.16	5.9	9.65	10.66	0.0

eco1	1954	7	25.61	68.3	8.28	11.01	12.25	0.0

eco1	1954	8	23.81	47.86	6.2	9.49	10.53	0.0

eco1	1954	9	16.9	91.93	6.5	6.16	6.82	0.0

eco1	1954	10	10.76	33.11	4.87	-0.34	0.41	0.0

eco1	1954	11	4.01	23.38	2.99	-5.23	-4.65	0.0

eco1	1954	12	-3.53	3.72	0.84	-12.78	-11.75	0.0

eco1	1955	1	-7.77	18.59	1.11	-20.33	-19.78	0.0

eco1	1955	2	-6.22	34.31	3.89	-21.42	-21.29	0.0

eco1	1955	3	-1.02	31.09	3.61	-18.27	-17.31	0.0

eco1	1955	4	14.65	25.91	5.46	0.62	0.97	0.0

eco1	1955	5	20.6	92.36	7.05	4.8	5.8	0.0

eco1	1955	6	23.49	83.63	7.19	9.99	10.75	0.0

eco1	1955	7	27.25	229.68	8.51	14	15.01	0.0

eco1	1955	8	26.25	60.29	5.55	13.01	13.73	0.0

eco1	1955	9	18.4	104.35	6.18	5.66	6.33	0.0

eco1	1955	10	13.33	42.55	3.85	0.41	0.88	0.0

eco1	1955	11	-2.02	44.07	3.5	-12.08	-11.33	0.0

eco1	1955	12	-8.78	22.4	2.17	-21.32	-20.97	0.0

eco1	1956	1	-5.9	21.63	3.02	-18.97	-19.49	0.0

eco1	1956	2	-5.11	8.03	0.44	-21.82	-21.95	0.0

eco1	1956	3	-0.29	18.8	3.69	-15.01	-14.27	0.0

eco1	1956	4	7.84	46.74	4.69	-5.02	-4.26	0.0

eco1	1956	5	16.77	55.4	6.78	1.84	3.07	0.0

eco1	1956	6	24.93	25.88	5.56	9.99	11.31	0.0

eco1	1956	7	23.26	59.13	7.11	9.37	10.43	0.0

eco1	1956	8	23.59	119.65	7.97	9.67	10.81	0.0

eco1	1956	9	17.31	47.99	4.65	3.41	4.13	0.0

eco1	1956	10	16.63	48.39	4.82	2.26	2.75	0.0

eco1	1956	11	2.32	31.35	4.66	-7.08	-6.29	0.0

eco1	1956	12	-4.47	28.19	2.6	-17.22	-16.28	0.0

eco1	1957	1	-11.78	6.58	0.92	-26.04	-25.25	0.0

eco1	1957	2	-5.16	24.44	2.03	-20.15	-19.47	0.0

eco1	1957	3	1.69	29.6	3.33	-14.43	-13.71	0.0

eco1	1957	4	10.58	65.86	6.9	-3.36	-2.92	0.0

eco1	1957	5	18.25	64.58	5.95	2.49	3.35	0.0

eco1	1957	6	21.63	145.98	10.78	7.93	8.96	0.0

eco1	1957	7	26.85	147.69	7.64	12.75	14.07	0.0

eco1	1957	8	24.29	46.71	6.17	10.33	11.3	0.0

eco1	1957	9	17.86	84.67	7.48	4.43	5.34	0.0

eco1	1957	10	12.27	33.88	4.8	-0.08	0.53	0.0

eco1	1957	11	1.43	37.49	3.98	-6.67	-5.83	0.0

eco1	1957	12	-3.6	8.08	1.63	-14.94	-13.85	0.0

eco1	1958	1	-4.69	17.65	1.81	-16	-15.27	0.0

eco1	1958	2	-5.21	3.9	NaN	-20.38	-19.95	0.0

eco1	1958	3	3.68	12.86	2.18	-8.94	-8.89	0.0

eco1	1958	4	13.25	17.54	4.07	-2.13	-1.43	0.0

eco1	1958	5	19.53	48.35	5.56	1.95	2.83	0.0

eco1	1958	6	20.21	113.12	8.38	5.18	5.81	0.0

eco1	1958	7	24.23	148.8	6.95	10.33	11.03	0.0

eco1	1958	8	24.53	94.28	6.37	9.68	10.48	0.0

eco1	1958	9	18.64	94.95	6.36	6.92	7.53	0.0

eco1	1958	10	13.48	23.33	4.91	0.86	0.93	0.0

eco1	1958	11	3.04	54.08	5.52	-7.56	-6.88	0.0

eco1	1958	12	-9.69	20.43	1.59	-22.58	-20.9	0.0

eco1	1959	1	-11.34	8.64	NaN	-25.48	-24.67	0.0

eco1	1959	2	-5.51	6.53	0.69	-21.49	-20.74	0.0

eco1	1959	3	3.32	3.92	2.01	-10.99	-10.13	0.0

eco1	1959	4	10.78	17.44	3.68	-3.57	-2.88	0.0

eco1	1959	5	18.38	115.19	7.76	4.27	5.26	0.0

eco1	1959	6	23.98	90.87	8.39	9.46	10.33	0.0

eco1	1959	7	26.39	93.09	8.05	11.5	12.69	0.0

eco1	1959	8	25.57	119.33	8.66	12.43	13.2	0.0

eco1	1959	9	18.61	95.48	5.74	6.42	7.03	0.0

eco1	1959	10	8.4	46.87	5.17	-0.33	-0.12	0.0

eco1	1959	11	-2.64	20.81	2.9	-13.61	-12.83	0.0

eco1	1959	12	-0.62	16.01	2.85	-11.28	-10.74	0.0

eco1	1960	1	-6.79	18.42	1.75	-19.79	-19.63	0.0

eco1	1960	2	-4.06	3.57	NaN	-18.81	-18.75	0.0

eco1	1960	3	-1.85	6.16	1.35	-16.2	-16.1	0.0

eco1	1960	4	10.05	86.64	6.16	-2.57	-2	0.0

eco1	1960	5	18.35	100.89	6.11	3.13	3.69	0.0

