LandisData "Climate Data" 

ClimateTable 

>>Eco	Time	Month	AvgMinT	AvgMaxT	StdDevT	AvgPpt	StdDev	PAR

eco3	2043	2	-17.96	-3.25	0.65	0.2	6.69	0.0

eco3	2043	3	-15.22	-2.47	0.71	0.54	2.97	0.0

eco3	2043	4	-2.59	7.88	0.35	0.69	8.38	0.0

eco3	2043	5	3.37	18.66	0.46	1.07	9.63	0.0

eco3	2043	6	6	21.67	0.57	1.04	17.24	0.0

eco3	2043	7	12.49	27.43	0.46	0.5	15.9	0.0

eco3	2043	8	10.23	24.71	0.48	0.5	8.71	0.0

eco3	2043	9	7.43	19.36	0.55	0.71	17.46	0.0

eco3	2043	10	1.04	14.17	0.45	0.06	1.43	0.0

eco3	2043	11	-7.56	-2.05	1.29	0.52	4.5	0.0

eco3	2043	12	-15.87	-4.92	0.68	0.16	4.86	0.0

eco3	2044	1	-16.33	-4.34	0.79	0.09	5.49	0.0

eco3	2044	2	-27.37	-12.42	0.69	0.24	4.16	0.0

eco3	2044	3	-9.54	2.43	0.67	0.28	5.47	0.0

eco3	2044	4	-4.32	8.94	0.51	0.89	7.32	0.0

eco3	2044	5	5.24	21.34	0.48	0.33	9.67	0.0

eco3	2044	6	10.2	27.37	0.52	0.58	21.19	0.0

eco3	2044	7	11.36	27.99	0.49	0.32	14.93	0.0

eco3	2044	8	10.76	23.37	0.49	1.4	13.75	0.0

eco3	2044	9	5.57	17.53	0.53	0.86	7.95	0.0

eco3	2044	10	1.59	14.92	0.5	0.11	2.79	0.0

eco3	2044	11	-10.63	-3.87	1.42	1.3	7.03	0.0

eco3	2044	12	-21.09	-8.94	0.75	0.14	4.22	0.0

eco3	2045	1	-24.9	-11.94	0.62	0.28	2.94	0.0

eco3	2045	2	-18.81	-3.95	0.62	0.33	5.51	0.0

eco3	2045	3	-12.34	0.6	0.56	0.23	3.9	0.0

eco3	2045	4	-3.3	10.55	0.52	0.65	9.05	0.0

eco3	2045	5	2.95	17.72	0.55	1.3	12.67	0.0

eco3	2045	6	10.43	23.98	0.48	1.02	14.3	0.0

eco3	2045	7	13.65	26.91	0.5	0.99	12.38	0.0

eco3	2045	8	11.13	25.67	0.44	0.53	15	0.0

eco3	2045	9	7.81	18.87	0.59	1.15	19.74	0.0

eco3	2045	10	1.57	11.88	0.53	1	11.05	0.0

eco3	2045	11	-5.66	0.13	1.14	0.25	2.63	0.0

eco3	2045	12	-9.65	-0.79	0.56	0.5	2.79	0.0

eco3	2046	1	-13.15	-2.41	0.48	0.03	2.69	0.0

eco3	2046	2	-14.2	-2.46	0.53	0.06	2.4	0.0

eco3	2046	3	-6.78	2.67	0.44	0.65	4.79	0.0

eco3	2046	4	-3.04	9.47	0.44	0.64	6.87	0.0

eco3	2046	5	3.14	18.03	0.53	2.09	12.94	0.0

eco3	2046	6	10.73	24.1	0.42	0.69	18.79	0.0

eco3	2046	7	10.99	25.2	0.5	0.51	15.63	0.0

eco3	2046	8	12.11	27.51	0.47	0.49	7.72	0.0

eco3	2046	9	4.48	15.19	0.63	0.48	11.6	0.0

eco3	2046	10	0.16	12.14	0.53	0.29	4.87	0.0

eco3	2046	11	-7.05	-0.78	1.2	0.38	4.09	0.0

eco3	2046	12	-9.63	-0.88	0.54	0.03	3.2	0.0

eco3	2047	1	-17.69	-4.94	0.72	0.16	2.71	0.0

eco3	2047	2	-24.57	-7.75	0.71	0.01	3.51	0.0

eco3	2047	3	-6.03	6.3	0.63	0.2	2.81	0.0

eco3	2047	4	-0.82	13.96	0.46	0.67	7.02	0.0

eco3	2047	5	1.34	15.24	0.59	0.6	16.72	0.0

eco3	2047	6	8.55	24.79	0.59	2.06	21.34	0.0

eco3	2047	7	12.89	28.43	0.52	0.4	24.99	0.0

eco3	2047	8	11.7	29.05	0.5	0.05	3.31	0.0

eco3	2047	9	6.11	16.89	0.7	1.04	13.7	0.0

eco3	2047	10	1.71	12.43	0.48	0.32	9.89	0.0

eco3	2047	11	-6.89	-0.47	1.18	0.31	6.4	0.0

eco3	2047	12	-16.14	-4.9	0.62	0.05	2.34	0.0

eco3	2048	1	-19.56	-6.78	0.61	0.09	1.94	0.0

eco3	2048	2	-14.2	-1.42	0.5	0.26	3.04	0.0

eco3	2048	3	-7.94	2.38	0.63	0.24	4.37	0.0

eco3	2048	4	-0.7	14.04	0.48	0.92	12.52	0.0

eco3	2048	5	3.99	19.99	0.55	1.22	12.06	0.0

eco3	2048	6	8.89	23.74	0.51	0.3	11.66	0.0

eco3	2048	7	12.6	27.55	0.48	0.72	9.18	0.0

eco3	2048	8	11.01	25.71	0.46	0.7	10	0.0

eco3	2048	9	9.35	18.58	0.54	2.27	21.59	0.0

eco3	2048	10	4.04	16.18	0.49	0.31	4.99	0.0

eco3	2048	11	-3.94	2.44	1.05	0.62	4.9	0.0

eco3	2048	12	-21.35	-10.28	0.69	0.2	2.07	0.0

eco3	2049	1	-25.63	-13.57	0.48	0.19	3.04	0.0

eco3	2049	2	-15.58	-2.85	0.49	0.13	3.53	0.0

eco3	2049	3	-8.41	2.56	0.59	0.32	3.46	0.0

eco3	2049	4	-2.73	8.76	0.44	0.26	8.14	0.0

eco3	2049	5	5.44	20.9	0.47	1.45	12.55	0.0

eco3	2049	6	8.87	24.87	0.47	0.77	18.28	0.0

eco3	2049	7	12.43	25.97	0.55	0.76	25.49	0.0

eco3	2049	8	10.74	26.09	0.45	0.42	9.66	0.0

eco3	2049	9	7.26	19.72	0.53	0.43	5.57	0.0

eco3	2049	10	1.49	13.44	0.62	1.24	16.76	0.0

eco3	2049	11	-6.29	-1.96	1.23	0.34	3.37	0.0

eco3	2049	12	-10.15	-0.79	0.61	0.36	6.15	0.0

eco3	2050	1	-16.25	-5.16	0.53	0.39	2.85	0.0

eco3	2050	2	-18.98	-5.57	0.58	0.04	6.58	0.0

eco3	2050	3	-7.29	3.49	0.43	0.72	4.16	0.0

eco3	2050	4	-5.21	4.26	0.4	0.4	10.06	0.0

eco3	2050	5	2	15.24	0.58	0.5	11.02	0.0

eco3	2050	6	10.18	25.08	0.52	0.39	13.67	0.0

eco3	2050	7	13.46	29.82	0.5	0.07	17.21	0.0

eco3	2050	8	10.42	25.54	0.49	0.07	12.78	0.0

eco3	2050	9	10.13	25.07	0.47	0.18	10.76	0.0

eco3	2050	10	5.15	19.21	0.47	0.12	15.27	0.0

eco3	2050	11	-8.44	-1.52	1.29	0.29	6.13	0.0

eco3	2050	12	-15.49	-3.64	0.66	0.34	9.38	0.0

eco3	2051	1	-19.56	-5.15	0.67	0.11	3.34	0.0

eco3	2051	2	-19.19	-3.81	0.49	0.04	2.11	0.0

eco3	2051	3	-14.69	-2.45	0.66	0.08	3.07	0.0

eco3	2051	4	-2.44	12.03	0.47	1.15	7.56	0.0

eco3	2051	5	6.43	23.69	0.47	0.25	16.9	0.0

eco3	2051	6	9.53	27.35	0.55	0.32	11.22	0.0

eco3	2051	7	13.82	28.46	0.45	0.83	11.47	0.0

eco3	2051	8	11.23	26.95	0.45	0.17	11.51	0.0

eco3	2051	9	7.06	17.57	0.56	1.08	8.91	0.0

eco3	2051	10	-1.84	9.95	0.61	0.16	6.32	0.0

eco3	2051	11	-3.36	1.64	1.05	0.23	4.69	0.0

eco3	2051	12	-8.6	-0.46	0.56	0.1	5.78	0.0

eco3	2052	1	-20.84	-9.7	0.62	0.76	3.02	0.0

eco3	2052	2	-21.68	-8.36	0.5	0.42	4.16	0.0

eco3	2052	3	-7.76	2.77	0.5	0.28	4.68	0.0

eco3	2052	4	-3.5	8.04	0.37	0.82	7.31	0.0

eco3	2052	5	0.86	12.55	0.63	0.75	12.59	0.0

eco3	2052	6	9.91	22.89	0.48	0.56	16.49	0.0

eco3	2052	7	12.32	25.14	0.55	0.6	23.64	0.0

eco3	2052	8	11.38	22.59	0.52	0.85	12.77	0.0

eco3	2052	9	3.51	10.84	0.66	1.21	16.87	0.0

eco3	2052	10	0.02	9.68	0.44	0.32	5.19	0.0

eco3	2052	11	-4.21	0.29	1.15	0.18	5.39	0.0

eco3	2052	12	-18.14	-5.71	0.64	0.18	3.91	0.0

eco3	2053	1	-17.92	-4.58	0.61	0.12	5.58	0.0

eco3	2053	2	-16.01	-2.73	0.83	0.45	3.87	0.0

eco3	2053	3	-9.9	1.51	0.59	0.38	6.2	0.0

eco3	2053	4	-4.1	10.33	0.54	0.63	5.7	0.0

eco3	2053	5	3.8	21.3	0.52	0.57	17.39	0.0

eco3	2053	6	10.66	24.99	0.46	1.54	19	0.0

eco3	2053	7	12.68	27.84	0.46	0.68	13.36	0.0

eco3	2053	8	12.21	26.91	0.52	0.4	16.73	0.0

eco3	2053	9	7.14	23.25	0.51	0	3.25	0.0

eco3	2053	10	3.41	16.05	0.5	0.29	3.69	0.0

eco3	2053	11	-9.04	-1.75	1.3	0.23	12.03	0.0

eco3	2053	12	-16.12	-5.55	0.66	0.04	2.48	0.0

eco3	2054	1	-17.56	-5.24	0.57	0.16	4.45	0.0

eco3	2054	2	-21.08	-6.92	0.64	0.1	2.84	0.0

eco3	2054	3	-9.3	3.41	0.56	0.42	2.53	0.0

eco3	2054	4	-2.9	9.69	0.55	0.78	16.89	0.0

eco3	2054	5	3.88	18.27	0.49	0.44	14.52	0.0

eco3	2054	6	10.08	25.01	0.49	0.77	12.3	0.0

eco3	2054	7	12.73	29.59	0.47	0.24	10.61	0.0

eco3	2054	8	12.44	26.61	0.47	0.91	13.42	0.0

eco3	2054	9	6.66	18.94	0.59	0.72	13.67	0.0

eco3	2054	10	1.49	13.25	0.46	0.52	5.23	0.0

eco3	2054	11	-5.5	-0.19	1.14	0.07	2.5	0.0

eco3	2054	12	-14.94	-4.23	0.59	0.22	3.74	0.0

eco3	2055	1	-14.38	-3.03	0.58	0.06	2.26	0.0

eco3	2055	2	-17.78	-6.58	0.53	0.19	3.49	0.0

eco3	2055	3	-11.56	-1.06	0.6	0.36	3.95	0.0

eco3	2055	4	1.89	17.14	0.43	0.13	6.68	0.0

eco3	2055	5	4.96	17.63	0.52	1.52	17.01	0.0

eco3	2055	6	8.95	25.49	0.51	0.18	7.91	0.0

eco3	2055	7	13.51	31.14	0.49	0.4	16.65	0.0

eco3	2055	8	11.8	25.21	0.49	0.42	12.36	0.0

eco3	2055	9	5.96	17.84	0.57	0.7	9.53	0.0

eco3	2055	10	1.39	14.86	0.47	0.08	2.43	0.0

eco3	2055	11	-5.4	1.51	1.11	0.29	5.29	0.0

eco3	2055	12	-17.64	-5.95	0.84	0.31	6.54	0.0

eco3	2056	1	-18.69	-5.84	0.59	0.1	3.44	0.0

eco3	2056	2	-21.04	-6.69	0.7	0.04	1.79	0.0

eco3	2056	3	-12.62	-0.16	0.58	0.25	8.39	0.0

eco3	2056	4	-5.5	5.98	0.38	0.68	7.51	0.0

eco3	2056	5	1.87	16.62	0.54	1.03	11.23	0.0

eco3	2056	6	11.48	27.25	0.49	0.22	10.76	0.0

eco3	2056	7	13.54	29.78	0.44	0.2	11.59	0.0

eco3	2056	8	12.97	27.02	0.4	0.47	13.61	0.0

eco3	2056	9	10.09	23.91	0.48	0.94	18.24	0.0

eco3	2056	10	1.96	13.87	0.51	0.43	9.9	0.0

eco3	2056	11	-8.38	0.56	1.23	0.52	12.16	0.0

eco3	2056	12	-11.28	-1.58	0.55	0.04	1.75	0.0

eco3	2057	1	-24.15	-9.7	0.78	0.23	5.08	0.0

eco3	2057	2	-23.31	-7.74	0.6	0.2	2.92	0.0

eco3	2057	3	-14.03	-0.76	0.6	0.16	2.95	0.0

eco3	2057	4	-3.81	9.13	0.35	0	2.5	0.0

eco3	2057	5	1.02	16.47	0.6	0.43	5.57	0.0

eco3	2057	6	9.19	23.68	0.48	1.11	21.24	0.0

eco3	2057	7	13.08	29.12	0.48	0.44	19.25	0.0

eco3	2057	8	11.13	25.78	0.47	0.25	16.92	0.0

eco3	2057	9	7.99	19.71	0.47	0.46	10.2	0.0

eco3	2057	10	5.3	17.79	0.46	0.03	7.42	0.0

eco3	2057	11	-5.17	0.29	1.12	0.31	4.05	0.0

eco3	2057	12	-20.32	-10.3	0.69	0.1	4.52	0.0

eco3	2058	1	-20.53	-7.99	0.63	0.47	6.62	0.0

eco3	2058	2	-14.23	-3.63	0.4	0.11	2.05	0.0

eco3	2058	3	-9.9	0.3	0.51	0.09	4.15	0.0

eco3	2058	4	-1.54	11.27	0.36	0.45	6.35	0.0

eco3	2058	5	5.55	23.52	0.51	0.29	9.67	0.0

eco3	2058	6	7.7	21.7	0.54	0.89	17.92	0.0

eco3	2058	7	13.05	27.45	0.48	1.21	13.93	0.0

eco3	2058	8	12.6	27.05	0.47	0.75	17.02	0.0

eco3	2058	9	6.36	19.03	0.58	0.27	11.65	0.0

eco3	2058	10	0.3	9.88	0.46	0.78	7.66	0.0

eco3	2058	11	-5.57	-0.2	1.15	0.18	2.21	0.0

eco3	2058	12	-18.36	-5.19	0.81	0.12	4.3	0.0

eco3	2059	1	-17.05	-2.84	0.88	0.27	3.4	0.0

eco3	2059	2	-8.39	1.34	0.72	0.82	7.49	0.0

eco3	2059	3	-7.28	3.2	0.56	0.31	3.88	0.0

eco3	2059	4	-1.88	9.82	0.4	0.93	6.8	0.0

eco3	2059	5	2.21	17.08	0.6	0.52	14.19	0.0

eco3	2059	6	11.66	26.23	0.45	0.49	14.97	0.0

eco3	2059	7	13.82	29.19	0.5	0.39	8.03	0.0

eco3	2059	8	14.26	29.8	0.46	0.24	11.59	0.0

eco3	2059	9	9.08	22.45	0.53	0.3	20.8	0.0

eco3	2059	10	-0.25	11.61	0.66	0.44	11.48	0.0

eco3	2059	11	-8.18	-0.93	1.28	0.61	5.29	0.0

eco3	2059	12	-17.91	-5.58	0.84	0.13	5.97	0.0

eco3	2060	1	-23.92	-9.32	0.76	0.14	4.8	0.0

eco3	2060	2	-21.55	-5.02	0.72	0	2.09	0.0

eco3	2060	3	-10.2	0.46	0.59	0	4.51	0.0

eco3	2060	4	-3.53	9.82	0.49	1.1	9.75	0.0

eco3	2060	5	3.31	17.59	0.57	0.45	22.39	0.0

eco3	2060	6	8.33	22.78	0.48	0.69	23.27	0.0

eco3	2060	7	14.08	27.49	0.52	0.95	18.92	0.0

eco3	2060	8	11.3	26.71	0.53	0.42	13	0.0

eco3	2060	9	9.77	23.99	0.57	0.14	9.34	0.0

eco3	2060	10	0.58	12.91	0.62	1.69	14	0.0

eco3	2060	11	-6.33	-1.73	1.28	0.52	3.63	0.0

eco3	2060	12	-13.45	-3.14	0.6	0.33	3.57	0.0

eco3	2061	1	-16.78	-3.23	0.72	0.13	3.44	0.0

eco3	2061	2	-13.97	0.2	0.71	0.31	4.41	0.0

eco3	2061	3	-7.11	6.57	0.7	0.08	5.45	0.0

eco3	2061	4	-0.49	14.1	0.47	0.84	9.68	0.0

eco3	2061	5	6.14	22.53	0.46	1.01	15.56	0.0

eco3	2061	6	8.72	23.52	0.51	0.66	13.18	0.0

eco3	2061	7	12.36	29.75	0.51	0.23	21.22	0.0

eco3	2061	8	14.52	27.01	0.43	0.96	16.7	0.0

eco3	2061	9	8.02	19.74	0.51	0.49	8.47	0.0

eco3	2061	10	1.17	13.92	0.57	0	10.08	0.0

eco3	2061	11	-7.32	-1.67	1.24	0.35	2.4	0.0

eco3	2061	12	-8.71	-0.24	0.56	0.47	4.33	0.0

eco3	2062	1	-17.08	-2.16	0.68	0.16	1.51	0.0

eco3	2062	2	-22.47	-8.79	0.93	0.6	7.65	0.0

eco3	2062	3	-10.41	0.74	0.65	0.86	5.29	0.0

eco3	2062	4	-0.01	13.06	0.4	1.09	7.14	0.0

eco3	2062	5	6.76	20.5	0.44	0.83	15.35	0.0

eco3	2062	6	9.3	24.61	0.52	0.43	11.97	0.0

eco3	2062	7	13.11	27.85	0.49	0.43	19.82	0.0

eco3	2062	8	12.77	27.15	0.49	0.97	18.01	0.0

eco3	2062	9	8.79	19.01	0.53	0.65	11.33	0.0

eco3	2062	10	1.4	11.26	0.48	1.02	5.56	0.0

eco3	2062	11	-4.73	0.45	1.18	1.1	5.27	0.0

eco3	2062	12	-11.67	-1.1	0.67	0.04	1.92	0.0

eco3	2063	1	-15.26	-4.53	0.59	0.65	5.14	0.0

eco3	2063	2	-10.77	-0.33	0.58	0.6	6.68	0.0

eco3	2063	3	-6.46	2.28	0.49	0.35	3.21	0.0

eco3	2063	4	-1.69	9.85	0.35	0.01	5.96	0.0

eco3	2063	5	5.67	20.48	0.48	0.92	7.97	0.0

eco3	2063	6	8.24	22.59	0.52	1.9	18.87	0.0

eco3	2063	7	14.82	28.66	0.53	1.16	25.6	0.0

eco3	2063	8	11.21	25.39	0.5	0.26	7	0.0

eco3	2063	9	10.03	23.48	0.56	0.53	10.26	0.0

eco3	2063	10	0.35	9.28	0.49	2.42	16.2	0.0

eco3	2063	11	-6.16	0.01	1.19	0.65	3.96	0.0

eco3	2063	12	-18.84	-7.12	0.75	0.31	8.12	0.0

eco3	2064	1	-26.1	-11.36	0.62	0.27	5.87	0.0

eco3	2064	2	-15.47	-2.53	0.49	0.27	5.13	0.0

eco3	2064	3	-10.35	0.72	0.59	0.45	3.11	0.0

eco3	2064	4	-2.5	9.8	0.45	0.2	5.2	0.0

eco3	2064	5	5.61	20.83	0.49	1.13	18.85	0.0

eco3	2064	6	10.77	26.19	0.55	0.55	12.92	0.0

eco3	2064	7	13.06	28.3	0.44	0.61	22.18	0.0

eco3	2064	8	12.22	27.96	0.47	0.65	13.32	0.0

eco3	2064	9	10.44	24.82	0.52	0.63	22.04	0.0

eco3	2064	10	0.62	12	0.54	0.41	10.41	0.0

eco3	2064	11	-5.13	0.06	1.15	0.84	7.35	0.0

eco3	2064	12	-18.24	-5.86	0.69	0.15	7.47	0.0

eco3	2065	1	-22.67	-7.57	0.68	0.13	1.77	0.0

eco3	2065	2	-10.31	1.43	0.46	0.08	2.84	0.0

eco3	2065	3	-9.01	1.52	0.57	0.61	5.38	0.0

eco3	2065	4	-0.2	11.88	0.39	0.76	11.2	0.0

eco3	2065	5	3.44	16.18	0.52	0.69	16.19	0.0

eco3	2065	6	8.86	23.07	0.49	0.33	12.6	0.0

eco3	2065	7	11.81	25.09	0.52	0.44	16.37	0.0

eco3	2065	8	14.19	28.07	0.42	0.9	14.74	0.0

eco3	2065	9	9.66	19.48	0.53	0.79	12.91	0.0

eco3	2065	10	2	13.07	0.64	1.08	19.12	0.0

eco3	2065	11	-4.23	0.07	1.11	0.19	5.09	0.0

eco3	2065	12	-11.59	-1.91	0.51	0.03	5.43	0.0

eco3	2066	1	-14.81	-3.82	0.57	0.12	3.62	0.0

eco3	2066	2	-12.26	-0.92	0.4	0.08	1.86	0.0

eco3	2066	3	-6.28	4.57	0.58	0.32	4.25	0.0

eco3	2066	4	-0.53	12.85	0.4	0.2	5.98	0.0

eco3	2066	5	6.08	23.72	0.56	0.36	18.72	0.0

eco3	2066	6	11.57	27.63	0.51	0.42	20.62	0.0

eco3	2066	7	13.09	29.64	0.48	0.23	20.8	0.0

eco3	2066	8	12.73	26.25	0.49	1.1	30.78	0.0

eco3	2066	9	10.16	21.2	0.5	0.8	17	0.0

eco3	2066	10	4.89	18.05	0.48	0.08	5.57	0.0

eco3	2066	11	-5.83	-0.66	1.27	0.85	10.08	0.0

eco3	2066	12	-16.49	-7.05	0.65	0.3	6.16	0.0

eco3	2067	1	-21.65	-11.52	0.48	0.74	7.33	0.0

eco3	2067	2	-19.25	-7.05	0.47	0.47	7.77	0.0

eco3	2067	3	-16.04	-1.93	0.62	0.68	4.14	0.0

eco3	2067	4	-1.69	11.45	0.36	0.21	7.3	0.0

eco3	2067	5	5.72	21.15	0.46	0.37	21.15	0.0

eco3	2067	6	9.12	23.38	0.56	0.35	10.76	0.0

eco3	2067	7	14.2	29.7	0.53	0.33	20.8	0.0

eco3	2067	8	11.68	24.49	0.48	1.58	13.16	0.0

eco3	2067	9	9.47	18.7	0.52	2.41	17.69	0.0

eco3	2067	10	3.21	12.68	0.46	1	15.75	0.0

eco3	2067	11	-5.64	-0.86	1.19	0.24	3.38	0.0

eco3	2067	12	-9.41	1.18	0.6	0.33	6.35	0.0

eco3	2068	1	-7.81	2.28	0.45	0.14	3.54	0.0

eco3	2068	2	-13.17	-1.52	0.53	0.09	5.99	0.0

eco3	2068	3	-9.38	-1.05	0.52	0.07	4.59	0.0

eco3	2068	4	-0.07	11.95	0.41	1.28	12.01	0.0

eco3	2068	5	5.8	21.32	0.51	0.54	13.61	0.0

eco3	2068	6	11.83	27.6	0.53	0.72	15.1	0.0

eco3	2068	7	14.33	31.01	0.55	0.44	17.69	0.0

eco3	2068	8	12.93	27.2	0.46	0.66	11.21	0.0

eco3	2068	9	8.84	18.97	0.49	1.39	23.73	0.0

eco3	2068	10	3.14	14.53	0.46	0.36	6.53	0.0

eco3	2068	11	-5.05	-0.55	1.14	0.08	3.84	0.0

eco3	2068	12	-12.28	-2.88	0.51	0.09	3.11	0.0

eco3	2069	1	-16.85	-4.06	0.58	0.06	1.39	0.0

eco3	2069	2	-13.35	-2.07	0.44	0.13	2.32	0.0

eco3	2069	3	-5.75	3.5	0.5	0.44	4.79	0.0

eco3	2069	4	-2.11	9.31	0.34	0.56	7.38	0.0

eco3	2069	5	5.27	21.41	0.44	0.63	9.92	0.0

eco3	2069	6	9.01	22.98	0.53	0.99	16.36	0.0

eco3	2069	7	13.54	27.54	0.46	1.29	17.88	0.0

eco3	2069	8	13.22	25.39	0.48	1.49	17.99	0.0

eco3	2069	9	10.49	22.25	0.46	0.47	7.08	0.0

eco3	2069	10	3.4	16.34	0.49	0.1	9.69	0.0

eco3	2069	11	-3.22	3.9	1.01	0.34	7.49	0.0

eco3	2069	12	-14.49	-4.9	0.67	0.36	4.83	0.0

eco3	2070	1	-12.09	-3.91	0.42	0.3	3.16	0.0

eco3	2070	2	-11.58	-0.64	0.47	0.25	3.79	0.0

eco3	2070	3	-8.48	2.7	0.56	0.4	5.05	0.0

eco3	2070	4	-3.12	8.97	0.4	0.24	8.88	0.0

eco3	2070	5	6.08	21.12	0.5	0.25	14.73	0.0

eco3	2070	6	10.93	25.15	0.48	0.49	12.12	0.0

eco3	2070	7	12.87	26.84	0.53	1.07	22.66	0.0

eco3	2070	8	12.41	27.28	0.49	0.42	19.61	0.0

eco3	2070	9	8.83	22.29	0.65	0.01	7.24	0.0

eco3	2070	10	1.6	11.3	0.43	0.77	5.14	0.0

eco3	2070	11	-4.34	1.3	1.1	0.6	6.48	0.0

eco3	2070	12	-5.49	0.99	0.49	0.41	5.69	0.0

eco3	2071	1	-13.75	-2.89	0.49	0.05	2.31	0.0

eco3	2071	2	-8.59	3.28	0.62	0.16	4.73	0.0

eco3	2071	3	-9.27	3.3	0.7	0.43	6.75	0.0

eco3	2071	4	-0.21	13.04	0.38	0.89	10.74	0.0

eco3	2071	5	5.93	18.79	0.44	1.41	15.38	0.0

eco3	2071	6	11.83	26.79	0.45	0.75	16.28	0.0

eco3	2071	7	12.61	28.9	0.48	0.4	16.44	0.0

eco3	2071	8	12.27	29.53	0.47	0.05	6.38	0.0

eco3	2071	9	5.47	13.47	0.59	1.43	12.03	0.0

eco3	2071	10	3.05	15.2	0.44	0.96	11.52	0.0

eco3	2071	11	-4.12	2.5	1.12	0.35	4.75	0.0

eco3	2071	12	-5.85	1.11	0.49	0.48	2.73	0.0

eco3	2072	1	-16.24	-4.4	0.61	0.3	4	0.0

eco3	2072	2	-13.54	-2.21	0.46	0.57	7.7	0.0

eco3	2072	3	-2.53	7.05	0.49	0.74	5.08	0.0

eco3	2072	4	-0.81	12.13	0.38	0.61	15.06	0.0

eco3	2072	5	6.9	23.51	0.46	0.41	11.65	0.0

eco3	2072	6	11.29	27.13	0.51	0.36	18.45	0.0

eco3	2072	7	13.75	31.86	0.49	0.05	14.34	0.0

eco3	2072	8	12.31	29.1	0.51	0.7	25.19	0.0

eco3	2072	9	9.44	22.61	0.5	0.45	21.25	0.0

eco3	2072	10	1.39	13.8	0.5	0.05	1.56	0.0

eco3	2072	11	-1.25	4.95	0.95	0.48	4.89	0.0

eco3	2072	12	-17.1	-5.94	0.74	0.33	5.93	0.0

eco3	2073	1	-17.06	-5.68	0.59	0.37	2.39	0.0

eco3	2073	2	-14.14	-1.5	0.49	0.26	3.89	0.0

eco3	2073	3	-8.29	2.37	0.55	0.15	3.55	0.0

eco3	2073	4	0.59	13.71	0.39	0.38	7.94	0.0

eco3	2073	5	7.71	22.62	0.47	0.48	12.43	0.0

eco3	2073	6	15.1	27.92	0.49	0.49	31.39	0.0

eco3	2073	7	14.26	28.78	0.46	0.86	13.85	0.0

eco3	2073	8	12.62	28.25	0.47	0.19	4.68	0.0

eco3	2073	9	9.67	24.55	0.44	0.04	8.32	0.0

eco3	2073	10	4.66	16.73	0.5	1.18	7.23	0.0

eco3	2073	11	-5.43	0.31	1.14	0.43	4.9	0.0

eco3	2073	12	-14.77	-3.9	0.75	0.56	8.62	0.0

eco3	2074	1	-15.86	-4.01	0.47	0.13	5.07	0.0

eco3	2074	2	-11.88	-1.06	0.45	0.09	1.15	0.0

eco3	2074	3	-9.99	0.9	0.57	0.16	2.1	0.0

eco3	2074	4	-1.48	11.94	0.43	0.79	15	0.0

eco3	2074	5	3.67	17.89	0.51	1.13	11.71	0.0

eco3	2074	6	10.84	24.88	0.48	0.94	21.04	0.0

eco3	2074	7	13.15	28.17	0.48	0.51	19	0.0

eco3	2074	8	12.04	24.27	0.44	0.96	11.08	0.0

eco3	2074	9	10.45	21.22	0.48	0.71	9.64	0.0

eco3	2074	10	2.81	14.79	0.51	0.75	4.52	0.0

eco3	2074	11	-5.58	0.58	1.16	0.53	11.31	0.0

eco3	2074	12	-9.25	-1.46	0.58	0.29	3.28	0.0

eco3	2075	1	-18.24	-5.44	0.7	0.19	4.97	0.0

eco3	2075	2	-19.83	-4.07	0.6	0.26	4.43	0.0

eco3	2075	3	-8.27	3.56	0.61	0.44	3.58	0.0

eco3	2075	4	-2.56	10.68	0.41	0.22	8.85	0.0

eco3	2075	5	4.1	19.15	0.52	0.8	15.89	0.0

eco3	2075	6	11.44	27.85	0.5	0.22	31.35	0.0

eco3	2075	7	13.44	28.83	0.5	0.4	22.71	0.0

eco3	2075	8	12.7	26.95	0.49	0.67	11.68	0.0

eco3	2075	9	8.96	22.37	0.47	0.18	7.49	0.0

eco3	2075	10	4.27	17.02	0.48	0.76	6.67	0.0

eco3	2075	11	-7.3	-0.13	1.29	0.66	6.5	0.0

eco3	2075	12	-21	-8.46	0.74	0.42	7.17	0.0

eco3	2076	1	-19.02	-5.56	0.6	0.1	2.17	0.0

eco3	2076	2	-17.05	-2.61	0.53	0.54	1.96	0.0

eco3	2076	3	-5.42	4.18	0.51	0.22	3.24	0.0

eco3	2076	4	-0.26	10.69	0.34	2.06	11.2	0.0

eco3	2076	5	6.39	19.85	0.43	0.96	13.65	0.0

eco3	2076	6	11.81	27.85	0.46	0.45	21.88	0.0

